DrawDate,Match 6 Prize,Match 6 Winners,Match 6 Total,Match 5 plus Bonus Prize,Match 5 plus Bonus Winners,Match 5 plus Bonus Total,Match 5 Prize,Match 5 Winners,Match 5 Total,Match 4 plus Bonus Prize,Match 4 plus Bonus Winners,Match 4 plus Bonus Total,Match 4 Prize,Match 4 Winners,Match 4 Total,Match 3 plus Bonus Prize,Match 3 plus Bonus Winners,Match 3 plus Bonus Total,Match 3 Prize,Match 3 Winners,Match 3 Total,Match 2 plus Bonus Prize,Match 2 plus Bonus Winners,Match 2 plus Bonus Total
2022-10-12,1000000,0,0,5000,0,0,500,11,5500,50,50,2500,20,671,13420,10,918,9180,3,11229,33687,2,8509,17018
2022-10-08,1000000,0,0,5000,1,5000,500,24,12000,50,31,1550,20,844,16880,10,937,9370,3,14044,42132,2,9432,18864
2022-10-05,1000000,0,0,5000,0,0,500,9,4500,50,42,2100,20,713,14260,10,1298,12980,3,12836,38508,2,12142,24284
2022-10-01,1000000,0,0,5000,2,10000,500,24,12000,50,53,2650,20,1305,26100,10,1355,13550,3,21326,63978,2,12844,25688
2022-09-28,1000000,0,0,5000,1,5000,500,25,12500,50,91,4550,20,1266,25320,10,1898,18980,3,17314,51942,2,15007,30014
2022-09-24,1000000,0,0,5000,0,0,500,17,8500,50,55,2750,20,1197,23940,10,1366,13660,3,19862,59586,2,12569,25138
2022-09-21,1000000,0,0,5000,1,5000,500,16,8000,50,34,1700,20,814,16280,10,945,9450,3,12386,37158,2,9435,18870
2022-09-17,1000000,1,1000000,5000,0,0,500,24,12000,50,62,3100,20,1151,23020,10,1466,14660,3,18239,54717,2,14076,28152
2022-09-14,1000000,0,0,5000,0,0,500,12,6000,50,31,1550,20,588,11760,10,846,8460,3,9995,29985,2,8278,16556
2022-09-10,1000000,0,0,5000,0,0,500,15,7500,50,48,2400,20,986,19720,10,1226,12260,3,16320,48960,2,12383,24766
2022-09-07,1000000,0,0,5000,0,0,500,18,9000,50,42,2100,20,630,12600,10,990,9900,3,11221,33663,2,9654,19308
2022-09-03,1000000,0,0,5000,1,5000,500,27,13500,50,102,5100,20,1224,24480,10,2312,23120,3,18607,55821,2,18729,37458
2022-08-31,1000000,0,0,5000,1,5000,500,13,6500,50,30,1500,20,920,18400,10,785,7850,3,14432,43296,2,7573,15146
2022-08-27,1000000,0,0,5000,0,0,500,38,19000,50,56,2800,20,1416,28320,10,1234,12340,3,20787,62361,2,10890,21780
2022-08-24,1000000,0,0,5000,0,0,500,12,6000,50,26,1300,20,569,11380,10,742,7420,3,9903,29709,2,6927,13854
2022-08-20,1000000,0,0,5000,0,0,500,17,8500,50,34,1700,20,1015,20300,10,1133,11330,3,17571,52713,2,10858,21716
2022-08-17,1000000,0,0,5000,0,0,500,13,6500,50,43,2150,20,701,14020,10,1166,11660,3,11855,35565,2,10543,21086
2022-08-13,1000000,0,0,5000,0,0,500,19,9500,50,37,1850,20,933,18660,10,1024,10240,3,14949,44847,2,10087,20174
2022-08-10,1000000,0,0,5000,0,0,500,27,13500,50,26,1300,20,1107,22140,10,780,7800,3,15451,46353,2,6804,13608
2022-08-06,1000000,0,0,5000,0,0,500,24,12000,50,50,2500,20,1300,26000,10,1072,10720,3,19694,59082,2,9517,19034
2022-08-03,1000000,0,0,5000,0,0,500,16,8000,50,38,1900,20,657,13140,10,965,9650,3,11492,34476,2,9001,18002
2022-07-31,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,1000000,0,0,5000,1,5000,500,13,6500,50,37,1850,20,804,16080,10,1171,11710,3,14253,42759,2,11311,22622
2022-07-27,1000000,0,0,5000,0,0,500,8,4000,50,38,1900,20,655,13100,10,945,9450,3,10935,32805,2,9304,18608
2022-07-23,1000000,0,0,5000,0,0,500,17,8500,50,47,2350,20,872,17440,10,1200,12000,3,15338,46014,2,12318,24636
2022-07-20,1000000,0,0,5000,1,5000,500,24,12000,50,41,2050,20,1005,20100,10,1205,12050,3,14312,42936,2,10179,20358
2022-07-16,1000000,0,0,5000,0,0,500,20,10000,50,54,2700,20,1006,20120,10,1583,15830,3,16649,49947,2,14146,28292
2022-07-13,1000000,0,0,5000,0,0,500,4,2000,50,36,1800,20,601,12020,10,963,9630,3,10357,31071,2,9345,18690
2022-07-09,1000000,0,0,5000,0,0,500,12,6000,50,37,1850,20,902,18040,10,1071,10710,3,15819,47457,2,10524,21048
2022-07-06,1000000,0,0,5000,1,5000,500,15,7500,50,27,1350,20,537,10740,10,792,7920,3,9894,29682,2,8078,16156
2022-07-02,1000000,0,0,5000,1,5000,500,29,14500,50,30,1500,20,1081,21620,10,1030,10300,3,16967,50901,2,9533,19066
2022-06-29,1000000,0,0,5000,0,0,500,7,3500,50,36,1800,20,645,12900,10,793,7930,3,11081,33243,2,7752,15504
2022-06-25,1000000,0,0,5000,1,5000,500,24,12000,50,67,3350,20,1038,20760,10,1604,16040,3,17248,51744,2,15319,30638
2022-06-22,1000000,0,0,5000,1,5000,500,16,8000,50,43,2150,20,669,13380,10,1001,10010,3,12082,36246,2,9937,19874
2022-06-18,1000000,1,1000000,5000,0,0,500,24,12000,50,41,2050,20,985,19700,10,1123,11230,3,16316,48948,2,10485,20970
2022-06-15,1000000,0,0,5000,1,5000,500,4,2000,50,30,1500,20,632,12640,10,1190,11900,3,10974,32922,2,11659,23318
2022-06-12,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,1000000,0,0,5000,2,10000,500,28,14000,50,45,2250,20,1070,21400,10,1496,14960,3,17596,52788,2,13517,27034
2022-06-08,1000000,0,0,5000,0,0,500,22,11000,50,46,2300,20,1016,20320,10,1353,13530,3,15057,45171,2,10815,21630
2022-06-05,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,1000000,0,0,5000,0,0,500,20,10000,50,50,2500,20,941,18820,10,1369,13690,3,16003,48009,2,13913,27826
2022-06-01,1000000,0,0,5000,0,0,500,9,4500,50,40,2000,20,601,12020,10,926,9260,3,10678,32034,2,9165,18330
2022-05-28,1000000,0,0,5000,0,0,500,41,20500,50,36,1800,20,1376,27520,10,1110,11100,3,20608,61824,2,9825,19650
2022-05-25,1000000,0,0,5000,0,0,500,7,3500,50,25,1250,20,616,12320,10,680,6800,3,10942,32826,2,7060,14120
2022-05-21,1000000,0,0,5000,0,0,500,15,7500,50,32,1600,20,851,17020,10,1096,10960,3,15096,45288,2,10929,21858
2022-05-18,1000000,0,0,5000,0,0,500,11,5500,50,34,1700,20,607,12140,10,876,8760,3,10603,31809,2,8612,17224
2022-05-14,1000000,0,0,5000,2,10000,500,18,9000,50,50,2500,20,927,18540,10,1297,12970,3,15385,46155,2,12183,24366
2022-05-11,1000000,0,0,5000,0,0,500,12,6000,50,32,1600,20,632,12640,10,1001,10010,3,11070,33210,2,10435,20870
2022-05-07,1000000,1,1000000,5000,0,0,500,23,11500,50,70,3500,20,1225,24500,10,1713,17130,3,20645,61935,2,15797,31594
2022-05-04,1000000,0,0,5000,0,0,500,12,6000,50,45,2250,20,757,15140,10,1452,14520,3,12917,38751,2,13021,26042
2022-04-30,1000000,0,0,5000,0,0,500,17,8500,50,47,2350,20,939,18780,10,1295,12950,3,16300,48900,2,12522,25044
2022-04-27,1000000,0,0,5000,0,0,500,8,4000,50,43,2150,20,714,14280,10,1301,13010,3,12795,38385,2,12127,24254
2022-04-23,1000000,0,0,5000,1,5000,500,11,5500,50,51,2550,20,1015,20300,10,1250,12500,3,16600,49800,2,13249,26498
2022-04-20,1000000,0,0,5000,0,0,500,17,8500,50,45,2250,20,795,15900,10,1314,13140,3,13632,40896,2,12006,24012
2022-04-16,1000000,0,0,5000,0,0,500,18,9000,50,58,2900,20,967,19340,10,1301,13010,3,17461,52383,2,12562,25124
2022-04-13,1000000,0,0,5000,0,0,500,11,5500,50,33,1650,20,688,13760,10,851,8510,3,12415,37245,2,7906,15812
2022-04-09,1000000,1,1000000,5000,1,5000,500,16,8000,50,46,2300,20,933,18660,10,1329,13290,3,16342,49026,2,12890,25780
2022-04-06,1000000,0,0,5000,0,0,500,10,5000,50,44,2200,20,613,12260,10,954,9540,3,11679,35037,2,9691,19382
2022-04-02,1000000,0,0,5000,1,5000,500,23,11500,50,56,2800,20,871,17420,10,1460,14600,3,15661,46983,2,14448,28896
2022-03-30,1000000,0,0,5000,2,10000,500,22,11000,50,74,3700,20,1201,24020,10,1398,13980,3,16783,50349,2,11366,22732
2022-03-26,1000000,0,0,5000,0,0,500,25,12500,50,44,2200,20,951,19020,10,1416,14160,3,16078,48234,2,13651,27302
2022-03-23,1000000,0,0,5000,0,0,500,13,6500,50,39,1950,20,575,11500,10,833,8330,3,10425,31275,2,8500,17000
2022-03-19,1000000,1,1000000,5000,0,0,500,24,12000,50,57,2850,20,792,15840,10,1596,15960,3,14597,43791,2,13529,27058
2022-03-16,1000000,0,0,5000,0,0,500,16,8000,50,27,1350,20,757,15140,10,833,8330,3,13729,41187,2,8050,16100
2022-03-12,1000000,0,0,5000,0,0,500,14,7000,50,78,3900,20,1131,22620,10,1794,17940,3,19422,58266,2,15730,31460
2022-03-09,1000000,0,0,5000,0,0,500,15,7500,50,37,1850,20,647,12940,10,949,9490,3,11519,34557,2,9692,19384
2022-03-05,1000000,0,0,5000,0,0,500,10,5000,50,47,2350,20,905,18100,10,1340,13400,3,16421,49263,2,13205,26410
2022-03-02,1000000,0,0,5000,0,0,500,11,5500,50,33,1650,20,544,10880,10,948,9480,3,10731,32193,2,9444,18888
2022-02-26,1000000,0,0,5000,0,0,500,16,8000,50,41,2050,20,892,17840,10,1189,11890,3,16344,49032,2,11455,22910
2022-02-23,1000000,1,1000000,5000,0,0,500,14,7000,50,26,1300,20,709,14180,10,910,9100,3,12927,38781,2,9754,19508
2022-02-19,1000000,0,0,5000,1,5000,500,23,11500,50,47,2350,20,954,19080,10,1100,11000,3,17270,51810,2,11140,22280
2022-02-16,1000000,0,0,5000,0,0,500,7,3500,50,35,1750,20,563,11260,10,927,9270,3,10572,31716,2,10042,20084
2022-02-12,1000000,0,0,5000,0,0,500,27,13500,50,63,3150,20,1134,22680,10,1763,17630,3,18998,56994,2,15623,31246
2022-02-09,1000000,0,0,5000,1,5000,500,19,9500,50,36,1800,20,676,13520,10,908,9080,3,11759,35277,2,8501,17002
2022-02-05,1000000,1,1000000,5000,1,5000,500,25,12500,50,64,3200,20,895,17900,10,1305,13050,3,15803,47409,2,12829,25658
2022-02-02,1000000,0,0,5000,0,0,500,17,8500,50,36,1800,20,716,14320,10,986,9860,3,13692,41076,2,9476,18952
2022-01-29,1000000,0,0,5000,2,10000,500,21,10500,50,62,3100,20,1060,21200,10,1474,14740,3,18547,55641,2,14897,29794
2022-01-26,1000000,1,1000000,5000,1,5000,500,17,8500,50,25,1250,20,726,14520,10,912,9120,3,12988,38964,2,8741,17482
2022-01-22,1000000,0,0,5000,1,5000,500,44,22000,50,84,4200,20,1675,33500,10,1968,19680,3,23782,71346,2,15856,31712
2022-01-19,1000000,0,0,5000,1,5000,500,17,8500,50,43,2150,20,774,15480,10,1091,10910,3,13210,39630,2,9803,19606
2022-01-15,1000000,0,0,5000,5,25000,500,155,77500,50,434,21700,20,8074,161480,10,10914,109140,3,132175,396525,2,102292,204584
2022-01-12,1000000,0,0,5000,3,15000,500,23,11500,50,74,3700,20,1108,22160,10,1617,16170,3,19170,57510,2,16488,32976
2022-01-08,1000000,0,0,5000,1,5000,500,38,19000,50,98,4900,20,1919,38380,10,2356,23560,3,30679,92037,2,20934,41868
2022-01-05,1000000,0,0,5000,0,0,500,20,10000,50,64,3200,20,1099,21980,10,1351,13510,3,19792,59376,2,13353,26706
2022-01-01,1000000,0,0,5000,2,10000,500,30,15000,50,76,3800,20,1646,32920,10,2675,26750,3,26137,78411,2,22861,45722
2021-12-29,1000000,0,0,5000,1,5000,500,26,13000,50,53,2650,20,1391,27820,10,1736,17360,3,24341,73023,2,15718,31436
2021-12-25,1000000,0,0,5000,2,10000,500,39,19500,50,89,4450,20,1437,28740,10,2101,21010,3,25510,76530,2,20423,40846
2021-12-22,1000000,0,0,5000,0,0,500,46,23000,50,109,5450,20,1827,36540,10,2526,25260,3,29211,87633,2,21938,43876
2021-12-18,1000000,0,0,5000,3,15000,500,57,28500,50,141,7050,20,2798,55960,10,3265,32650,3,39805,119415,2,27156,54312
2021-12-15,1000000,0,0,5000,0,0,500,37,18500,50,83,4150,20,1619,32380,10,2412,24120,3,27657,82971,2,22472,44944
2021-12-11,1000000,0,0,5000,0,0,500,38,19000,50,83,4150,20,1998,39960,10,2065,20650,3,31784,95352,2,19119,38238
2021-12-08,1000000,0,0,5000,1,5000,500,36,18000,50,72,3600,20,1481,29620,10,2156,21560,3,23833,71499,2,20066,40132
2021-12-04,1000000,0,0,5000,1,5000,500,44,22000,50,94,4700,20,2048,40960,10,2397,23970,3,34285,102855,2,21836,43672
2021-12-01,1000000,0,0,5000,0,0,500,27,13500,50,62,3100,20,1465,29300,10,1805,18050,3,25239,75717,2,16823,33646
2021-11-27,1000000,0,0,5000,0,0,500,46,23000,50,82,4100,20,1788,35760,10,2203,22030,3,30275,90825,2,20749,41498
2021-11-24,1000000,0,0,5000,0,0,500,42,21000,50,58,2900,20,1788,35760,10,1779,17790,3,28566,85698,2,17224,34448
2021-11-20,1000000,1,1000000,5000,1,5000,500,33,16500,50,94,4700,20,1927,38540,10,2347,23470,3,31921,95763,2,22622,45244
2021-11-17,1000000,0,0,5000,0,0,500,26,13000,50,76,3800,20,1412,28240,10,1664,16640,3,24095,72285,2,16423,32846
2021-11-13,1000000,1,1000000,5000,1,5000,500,32,16000,50,79,3950,20,1601,32020,10,1948,19480,3,28220,84660,2,19465,38930
2021-11-10,1000000,0,0,5000,0,0,500,31,15500,50,99,4950,20,1505,30100,10,2331,23310,3,25735,77205,2,22401,44802
2021-11-06,1000000,2,2000000,5000,3,15000,500,33,16500,50,92,4600,20,1733,34660,10,3091,30910,3,29656,88968,2,26428,52856
2021-11-03,1000000,0,0,5000,2,10000,500,44,22000,50,89,4450,20,1832,36640,10,2309,23090,3,28916,86748,2,20851,41702
2021-10-30,1000000,0,0,5000,2,10000,500,37,18500,50,94,4700,20,1718,34360,10,2471,24710,3,30503,91509,2,24521,49042
2021-10-27,1000000,0,0,5000,2,10000,500,66,33000,50,143,7150,20,2107,42140,10,2730,27300,3,31848,95544,2,22458,44916
2021-10-23,1000000,0,0,5000,1,5000,500,40,20000,50,97,4850,20,1676,33520,10,2433,24330,3,30462,91386,2,25019,50038
2021-10-20,1000000,0,0,5000,0,0,500,24,12000,50,74,3700,20,1564,31280,10,2343,23430,3,28062,84186,2,22189,44378
2021-10-16,1000000,0,0,5000,0,0,500,62,31000,50,115,5750,20,2594,51880,10,2932,29320,3,40526,121578,2,27087,54174
2021-10-13,1000000,0,0,5000,0,0,500,51,25500,50,99,4950,20,1819,36380,10,2421,24210,3,31441,94323,2,24185,48370
2021-10-09,1000000,0,0,5000,1,5000,500,41,20500,50,96,4800,20,2098,41960,10,3018,30180,3,35691,107073,2,29473,58946
2021-10-06,1000000,0,0,5000,4,20000,500,34,17000,50,91,4550,20,1893,37860,10,2456,24560,3,33135,99405,2,25449,50898
2021-10-02,1000000,0,0,5000,2,10000,500,55,27500,50,137,6850,20,2404,48080,10,3673,36730,3,41769,125307,2,35873,71746
2021-09-29,1000000,0,0,5000,0,0,500,57,28500,50,142,7100,20,2734,54680,10,3227,32270,3,40307,120921,2,27233,54466
2021-09-25,1000000,0,0,5000,0,0,500,41,20500,50,106,5300,20,1993,39860,10,2479,24790,3,36541,109623,2,23154,46308
2021-09-22,1000000,0,0,5000,1,5000,500,47,23500,50,119,5950,20,2072,41440,10,2508,25080,3,30704,92112,2,22087,44174
2021-09-18,1000000,0,0,5000,1,5000,500,38,19000,50,63,3150,20,1543,30860,10,1961,19610,3,25672,77016,2,20282,40564
2021-09-15,1000000,0,0,5000,3,15000,500,27,13500,50,64,3200,20,1164,23280,10,1501,15010,3,20764,62292,2,15581,31162
2021-09-11,1000000,1,1000000,5000,1,5000,500,31,15500,50,77,3850,20,1472,29440,10,1808,18080,3,25494,76482,2,17974,35948
2021-09-08,1000000,0,0,5000,1,5000,500,28,14000,50,77,3850,20,1266,25320,10,1934,19340,3,21017,63051,2,17946,35892
2021-09-04,1000000,1,1000000,5000,1,5000,500,21,10500,50,65,3250,20,1298,25960,10,1911,19110,3,23460,70380,2,17861,35722
2021-09-01,1000000,0,0,5000,1,5000,500,22,11000,50,48,2400,20,968,19360,10,1432,14320,3,17987,53961,2,13849,27698
2021-08-28,1000000,0,0,5000,0,0,500,22,11000,50,48,2400,20,968,19360,10,1358,13580,3,17742,53226,2,13268,26536
2021-08-25,1000000,0,0,5000,0,0,500,16,8000,50,39,1950,20,828,16560,10,1105,11050,3,15388,46164,2,10676,21352
2021-08-21,1000000,0,0,5000,1,5000,500,40,20000,50,72,3600,20,1676,33520,10,2021,20210,3,26010,78030,2,18041,36082
2021-08-18,1000000,0,0,5000,0,0,500,18,9000,50,36,1800,20,804,16080,10,1119,11190,3,13841,41523,2,11020,22040
2021-08-14,1000000,0,0,5000,0,0,500,29,14500,50,70,3500,20,1161,23220,10,1755,17550,3,20434,61302,2,16813,33626
2021-08-11,1000000,0,0,5000,0,0,500,18,9000,50,39,1950,20,830,16600,10,1097,10970,3,15375,46125,2,10939,21878
2021-08-07,1000000,0,0,5000,0,0,500,17,8500,50,59,2950,20,1015,20300,10,1661,16610,3,18205,54615,2,16014,32028
2021-08-04,1000000,0,0,5000,0,0,500,19,9500,50,33,1650,20,937,18740,10,994,9940,3,13492,40476,2,9417,18834
2021-07-31,1000000,0,0,5000,0,0,500,19,9500,50,42,2100,20,996,19920,10,1258,12580,3,15852,47556,2,13311,26622
2021-07-28,1000000,0,0,5000,1,5000,500,16,8000,50,41,2050,20,1091,21820,10,926,9260,3,17178,51534,2,8725,17450
2021-07-24,1000000,0,0,5000,0,0,500,19,9500,50,30,1500,20,896,17920,10,1270,12700,3,15520,46560,2,13471,26942
2021-07-21,1000000,0,0,5000,0,0,500,17,8500,50,48,2400,20,714,14280,10,1115,11150,3,12384,37152,2,10322,20644
2021-07-17,1000000,0,0,5000,2,10000,500,44,22000,50,67,3350,20,1386,27720,10,1741,17410,3,21720,65160,2,14824,29648
2021-07-14,1000000,0,0,5000,0,0,500,19,9500,50,37,1850,20,1068,21360,10,1049,10490,3,16411,49233,2,9035,18070
2021-07-10,1000000,0,0,5000,1,5000,500,13,6500,50,51,2550,20,999,19980,10,1321,13210,3,17440,52320,2,13207,26414
2021-07-07,1000000,0,0,5000,0,0,500,16,8000,50,34,1700,20,627,12540,10,822,8220,3,11161,33483,2,8202,16404
2021-07-03,1000000,0,0,5000,1,5000,500,36,18000,50,62,3100,20,1435,28700,10,1809,18090,3,21722,65166,2,14908,29816
2021-06-30,1000000,0,0,5000,0,0,500,18,9000,50,33,1650,20,612,12240,10,893,8930,3,11206,33618,2,9674,19348
2021-06-26,1000000,0,0,5000,0,0,500,17,8500,50,44,2200,20,873,17460,10,1176,11760,3,14660,43980,2,11852,23704
2021-06-23,1000000,0,0,5000,2,10000,500,13,6500,50,28,1400,20,578,11560,10,783,7830,3,9582,28746,2,7528,15056
2021-06-19,1000000,0,0,5000,0,0,500,12,6000,50,52,2600,20,899,17980,10,1169,11690,3,16863,50589,2,11508,23016
2021-06-16,1000000,0,0,5000,0,0,500,16,8000,50,40,2000,20,836,16720,10,809,8090,3,13205,39615,2,7491,14982
2021-06-12,1000000,0,0,5000,0,0,500,13,6500,50,47,2350,20,947,18940,10,1114,11140,3,16251,48753,2,10448,20896
2021-06-09,1000000,0,0,5000,0,0,500,8,4000,50,29,1450,20,581,11620,10,747,7470,3,10506,31518,2,7294,14588
2021-06-05,1000000,0,0,5000,1,5000,500,14,7000,50,51,2550,20,897,17940,10,1301,13010,3,15917,47751,2,12765,25530
2021-06-02,1000000,0,0,5000,0,0,500,18,9000,50,33,1650,20,697,13940,10,766,7660,3,12295,36885,2,7277,14554
2021-05-29,1000000,0,0,5000,2,10000,500,25,12500,50,37,1850,20,1110,22200,10,1136,11360,3,19569,58707,2,10582,21164
2021-05-26,1000000,0,0,5000,1,5000,500,19,9500,50,46,2300,20,723,14460,10,1000,10000,3,11375,34125,2,9612,19224
2021-05-22,1000000,1,1000000,5000,0,0,500,15,7500,50,48,2400,20,1008,20160,10,1301,13010,3,17863,53589,2,12130,24260
2021-05-19,1000000,0,0,5000,0,0,500,13,6500,50,36,1800,20,779,15580,10,1296,12960,3,13444,40332,2,12894,25788
2021-05-15,1000000,0,0,5000,0,0,500,24,12000,50,47,2350,20,1056,21120,10,1423,14230,3,19019,57057,2,13271,26542
2021-05-12,1000000,0,0,5000,0,0,500,17,8500,50,47,2350,20,965,19300,10,1372,13720,3,15684,47052,2,11784,23568
2021-05-08,1000000,0,0,5000,0,0,500,22,11000,50,43,2150,20,957,19140,10,1244,12440,3,15611,46833,2,12975,25950
2021-05-05,1000000,0,0,5000,0,0,500,13,6500,50,51,2550,20,1005,20100,10,1219,12190,3,15727,47181,2,11728,23456
2021-05-01,1000000,0,0,5000,0,0,500,22,11000,50,60,3000,20,1008,20160,10,1515,15150,3,17721,53163,2,15739,31478
2021-04-28,1000000,0,0,5000,1,5000,500,14,7000,50,35,1750,20,583,11660,10,859,8590,3,11194,33582,2,8715,17430
2021-04-24,1000000,0,0,5000,0,0,500,22,11000,50,51,2550,20,910,18200,10,1103,11030,3,16329,48987,2,10774,21548
2021-04-21,1000000,0,0,5000,0,0,500,12,6000,50,28,1400,20,660,13200,10,871,8710,3,11390,34170,2,8154,16308
2021-04-17,1000000,1,1000000,5000,0,0,500,19,9500,50,38,1900,20,937,18740,10,1353,13530,3,16778,50334,2,14164,28328
2021-04-14,1000000,0,0,5000,0,0,500,29,14500,50,85,4250,20,1414,28280,10,2280,22800,3,24069,72207,2,19763,39526
2021-04-10,1000000,0,0,5000,0,0,500,27,13500,50,84,4200,20,1290,25800,10,1769,17690,3,23074,69222,2,17798,35596
2021-04-07,1000000,0,0,5000,0,0,500,17,8500,50,50,2500,20,1053,21060,10,1227,12270,3,18100,54300,2,11135,22270
2021-04-03,1000000,0,0,5000,1,5000,500,22,11000,50,65,3250,20,1269,25380,10,1600,16000,3,21483,64449,2,16517,33034
2021-03-31,1000000,0,0,5000,0,0,500,20,10000,50,53,2650,20,1097,21940,10,1669,16690,3,18702,56106,2,15475,30950
2021-03-27,1000000,0,0,5000,1,5000,500,25,12500,50,59,2950,20,1358,27160,10,1686,16860,3,23484,70452,2,14947,29894
2021-03-24,1000000,0,0,5000,0,0,500,20,10000,50,65,3250,20,1177,23540,10,1858,18580,3,18761,56283,2,15262,30524
2021-03-20,1000000,0,0,5000,0,0,500,23,11500,50,54,2700,20,1028,20560,10,1318,13180,3,18702,56106,2,12740,25480
2021-03-17,1000000,0,0,5000,0,0,500,17,8500,50,49,2450,20,751,15020,10,1025,10250,3,13544,40632,2,9914,19828
2021-03-13,1000000,0,0,5000,1,5000,500,39,19500,50,68,3400,20,1575,31500,10,1633,16330,3,24432,73296,2,14768,29536
2021-03-10,1000000,0,0,5000,0,0,500,14,7000,50,39,1950,20,828,16560,10,1044,10440,3,13708,41124,2,9742,19484
2021-03-06,1000000,0,0,5000,3,15000,500,42,21000,50,112,5600,20,1679,33580,10,2594,25940,3,25487,76461,2,20805,41610
2021-03-03,1000000,0,0,5000,2,10000,500,22,11000,50,43,2150,20,959,19180,10,1027,10270,3,16866,50598,2,10206,20412
2021-02-27,1000000,0,0,5000,0,0,500,25,12500,50,46,2300,20,944,18880,10,1339,13390,3,16780,50340,2,14379,28758
2021-02-24,1000000,0,0,5000,0,0,500,27,13500,50,40,2000,20,1131,22620,10,929,9290,3,17836,53508,2,8667,17334
2021-02-20,1000000,0,0,5000,0,0,500,17,8500,50,53,2650,20,1036,20720,10,1310,13100,3,17679,53037,2,12532,25064
2021-02-17,1000000,0,0,5000,0,0,500,16,8000,50,27,1350,20,906,18120,10,998,9980,3,15766,47298,2,9556,19112
2021-02-13,1000000,0,0,5000,1,5000,500,20,10000,50,47,2350,20,937,18740,10,1221,12210,3,17821,53463,2,11623,23246
2021-02-10,1000000,0,0,5000,0,0,500,16,8000,50,38,1900,20,627,12540,10,859,8590,3,11210,33630,2,9529,19058
2021-02-06,1000000,0,0,5000,3,15000,500,48,24000,50,76,3800,20,1478,29560,10,1788,17880,3,22075,66225,2,15590,31180
2021-02-03,1000000,0,0,5000,0,0,500,13,6500,50,54,2700,20,860,17200,10,1284,12840,3,14602,43806,2,10908,21816
2021-01-30,1000000,0,0,5000,0,0,500,26,13000,50,73,3650,20,1003,20060,10,1909,19090,3,17895,53685,2,17442,34884
2021-01-27,1000000,0,0,5000,0,0,500,12,6000,50,42,2100,20,874,17480,10,1102,11020,3,14962,44886,2,11580,23160
2021-01-23,1000000,0,0,5000,0,0,500,27,13500,50,52,2600,20,1070,21400,10,1506,15060,3,18351,55053,2,15003,30006
2021-01-20,1000000,1,1000000,5000,0,0,500,14,7000,50,40,2000,20,706,14120,10,1003,10030,3,13120,39360,2,10267,20534
2021-01-16,1000000,0,0,5000,0,0,500,24,12000,50,58,2900,20,978,19560,10,1266,12660,3,17859,53577,2,12138,24276
2021-01-13,1000000,0,0,5000,0,0,500,30,15000,50,36,1800,20,863,17260,10,958,9580,3,13051,39153,2,9330,18660
2021-01-09,1000000,0,0,5000,1,5000,500,13,6500,50,56,2800,20,903,18060,10,1186,11860,3,15032,45096,2,12026,24052
2021-01-06,1000000,0,0,5000,0,0,500,16,8000,50,29,1450,20,627,12540,10,798,7980,3,11055,33165,2,8602,17204
2021-01-02,1000000,0,0,5000,1,5000,500,20,10000,50,35,1750,20,1041,20820,10,1135,11350,3,18736,56208,2,10335,20670
2020-12-30,1000000,0,0,5000,0,0,500,19,9500,50,40,2000,20,686,13720,10,1063,10630,3,13100,39300,2,11374,22748
2020-12-26,1000000,0,0,5000,0,0,500,8,4000,50,36,1800,20,733,14660,10,1208,12080,3,13168,39504,2,11277,22554
2020-12-23,1000000,1,1000000,5000,0,0,500,12,6000,50,40,2000,20,667,13340,10,1046,10460,3,12649,37947,2,10865,21730
2020-12-19,1000000,0,0,5000,0,0,500,15,7500,50,56,2800,20,970,19400,10,1248,12480,3,16407,49221,2,11733,23466
2020-12-16,1000000,0,0,5000,0,0,500,17,8500,50,47,2350,20,775,15500,10,1031,10310,3,12614,37842,2,10111,20222
2020-12-12,1000000,0,0,5000,0,0,500,19,9500,50,46,2300,20,825,16500,10,1058,10580,3,13880,41640,2,10645,21290
2020-12-09,1000000,0,0,5000,0,0,500,14,7000,50,17,850,20,554,11080,10,684,6840,3,8827,26481,2,7081,14162
2020-12-05,1000000,0,0,5000,0,0,500,13,6500,50,43,2150,20,882,17640,10,1216,12160,3,15185,45555,2,11543,23086
2020-12-02,1000000,0,0,5000,1,5000,500,16,8000,50,61,3050,20,894,17880,10,1123,11230,3,15220,45660,2,12102,24204
2020-11-28,1000000,0,0,5000,1,5000,500,36,18000,50,103,5150,20,1418,28360,10,2221,22210,3,24079,72237,2,20092,40184
2020-11-25,1000000,0,0,5000,1,5000,500,11,5500,50,36,1800,20,859,17180,10,1317,13170,3,14526,43578,2,12992,25984
2020-11-21,1000000,0,0,5000,0,0,500,33,16500,50,63,3150,20,1239,24780,10,1383,13830,3,21611,64833,2,13667,27334
2020-11-18,1000000,0,0,5000,1,5000,500,24,12000,50,55,2750,20,998,19960,10,1543,15430,3,16634,49902,2,14072,28144
2020-11-14,1000000,0,0,5000,1,5000,500,20,10000,50,44,2200,20,1218,24360,10,1428,14280,3,19044,57132,2,14739,29478
